userId,regTime,testVariant,primaryAccount,regPage,device,app,browser,browserVersion,screenHeight,screenWidth,authMethod,locationStep,addedCity,locationCountry,addedGuestCount,addedBudget,invitedCollaborator,addedNames,finOnb,searchCTA,venEnq,venSearch,venViews,sessions
998,1611970000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,0,1,2
999,1611960000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,2,12,12,1
1000,1612000000000,0,TRUE,/,Android,TRUE,Chrome,76,424,879,google.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,9,14,16,7
1001,1612100000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,1,England,FALSE,FALSE,FALSE,TRUE,1,1,0,1,0,3
1002,1612370000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,password,completed,1,England,FALSE,FALSE,FALSE,TRUE,1,1,0,5,3,1
1003,1612440000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,google.com,completed,1,England,FALSE,FALSE,FALSE,TRUE,1,1,0,5,4,2
1004,1612950000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,google.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,2,1,1
1005,1612990000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,password,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,0,1,0,1
1006,1612170000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,skipped,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,1,0,7
1007,1612360000000,0,TRUE,/,Android,TRUE,Chrome,76,780,360,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
1008,1612440000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,1,England,FALSE,FALSE,TRUE,TRUE,1,1,0,20,27,6
1009,1612560000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,1,0,4
1010,1612730000000,0,TRUE,/,Android,TRUE,Chrome,77,846,412,facebook.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,6,5,15,9
1011,1612780000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,0,,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,1
1012,1612890000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,Scotland,TRUE,TRUE,FALSE,TRUE,1,1,0,3,0,1
1013,1612530000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,google.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,2,0,4
1014,1613000000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,1
1015,1612020000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,2,19,17,5
1016,1612020000000,0,TRUE,/,Android,TRUE,Chrome,76,760,360,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,1
1017,1612080000000,0,FALSE,/,Android,TRUE,Chrome,77,869,412,password,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,2,9,6,23
1018,1612040000000,0,TRUE,/,Android,TRUE,Chrome,76,640,360,google.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,5
1019,1612040000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,15
1020,1612100000000,0,TRUE,/,Android,TRUE,Chrome,77,869,412,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,1,3,7,21,3
1021,1612560000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,5
1022,1613000000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,password,completed,0,,TRUE,TRUE,TRUE,TRUE,1,1,0,2,4,2
1023,1612250000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,0,10,1,11
1024,1612300000000,0,TRUE,/,iPad,TRUE,Mobile Safari,,1112,834,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
1025,1612650000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,google.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,1,0,4
1026,1613030000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,password,completed,1,England,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,1
1027,1612370000000,0,TRUE,/,Android,TRUE,Chrome,77,780,360,google.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,6,6,1
1028,1612720000000,1,TRUE,/,Android,TRUE,Chrome,77,747,360,google.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,17,28,26,7
1029,1612810000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,2
1030,1613000000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,password,skipped,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,3,2,1
1031,1611990000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,4
1032,1612190000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,1,0,2
1033,1612310000000,0,FALSE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,0,0,1,2,10
1034,1612860000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,google.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,1,0,1
1035,1612910000000,2,TRUE,/,Android,TRUE,Chrome,77,846,412,facebook.com,skipped,0,,TRUE,TRUE,TRUE,TRUE,1,1,0,1,0,1
1036,1612390000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,6,6,10
1037,1612520000000,0,TRUE,/,Android,TRUE,Chrome,77,846,412,password,completed,0,England,TRUE,FALSE,FALSE,TRUE,1,0,0,0,0,1
1038,1612800000000,0,TRUE,/,Android,TRUE,Chrome,77,569,320,facebook.com,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,9,6,8,4
1039,1613070000000,1,TRUE,/,Android,TRUE,Chrome,77,740,360,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,5,6,5,1
1040,1612270000000,0,TRUE,/,Android,TRUE,Chrome,77,732,412,google.com,seen,0,,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,1
1041,1613080000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,England,FALSE,TRUE,FALSE,TRUE,1,1,0,8,6,2
1042,1612860000000,0,FALSE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,2
1043,1613080000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,password,completed,0,,TRUE,FALSE,TRUE,TRUE,1,0,0,0,0,2
1044,1612460000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,1,England,FALSE,FALSE,FALSE,TRUE,1,1,0,14,13,1
1045,1612710000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,1,Scotland,TRUE,TRUE,TRUE,TRUE,1,1,2,17,17,3
1046,1612920000000,2,TRUE,/,Android,TRUE,Chrome,77,869,412,google.com,skipped,0,,FALSE,FALSE,FALSE,TRUE,1,1,4,18,12,1
1047,1613000000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,google.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
1048,1613050000000,1,TRUE,/,Android,TRUE,Chrome,77,748,360,password,skipped,0,,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,1
1049,1613050000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,1,England,FALSE,FALSE,TRUE,TRUE,1,1,0,10,10,5
1050,1612260000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,10
1051,1612430000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,password,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,1,0,7
1052,1612980000000,0,TRUE,/,Android,TRUE,Chrome,77,640,360,facebook.com,completed,1,Northern Ireland,TRUE,TRUE,FALSE,TRUE,1,1,4,6,1,1
1053,1612980000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,0,,FALSE,FALSE,TRUE,TRUE,1,0,0,0,0,3
1054,1613050000000,1,TRUE,/,Android,TRUE,Chrome,77,732,412,password,skipped,0,,FALSE,TRUE,FALSE,TRUE,1,1,2,5,3,3
1055,1612090000000,0,TRUE,/,iPad,TRUE,Mobile Safari,,1024,768,password,completed,0,,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,1
1056,1612180000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,0,,FALSE,FALSE,FALSE,TRUE,1,0,0,0,0,1
1057,1612320000000,0,TRUE,/,Android,TRUE,Chrome,77,846,412,password,skipped,0,,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,2
1058,1612550000000,0,TRUE,/,Android,TRUE,Chrome,77,780,360,facebook.com,completed,0,England,TRUE,FALSE,FALSE,TRUE,1,1,0,5,3,1
1059,1613050000000,1,TRUE,/,Android,TRUE,Chrome,77,869,412,password,completed,1,England,FALSE,FALSE,FALSE,TRUE,1,1,0,2,0,2
1060,1613070000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,google.com,notSeen,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,1
1061,1612030000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,0,0,1
1062,1612290000000,0,TRUE,/,Android,TRUE,Chrome,77,869,412,password,completed,0,,FALSE,TRUE,TRUE,TRUE,1,0,0,2,1,5
1063,1612510000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,0,0,1
1064,1612560000000,0,TRUE,/,Android,TRUE,Chrome,77,740,360,password,completed,0,,TRUE,FALSE,TRUE,TRUE,1,1,0,3,0,3
1065,1612820000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,skipped,0,,TRUE,TRUE,TRUE,TRUE,1,1,3,8,7,10
1066,1613060000000,1,TRUE,/,Android,TRUE,Chrome,77,740,360,google.com,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,6,14,11,2
1067,1612560000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,google.com,completed,0,,TRUE,FALSE,TRUE,TRUE,1,0,0,0,0,4
1068,1612560000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,password,completed,0,,FALSE,FALSE,FALSE,TRUE,1,0,0,0,0,3
1069,1612630000000,1,TRUE,/,Android,TRUE,Chrome,77,869,412,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,9,23,22,4
1070,1612640000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,skipped,0,,FALSE,FALSE,FALSE,TRUE,1,1,0,11,9,2
1071,1612640000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,8
1072,1612810000000,2,TRUE,/,Android,TRUE,Chrome,77,869,412,password,completed,1,Scotland,FALSE,FALSE,FALSE,TRUE,1,1,0,1,7,2
1073,1612860000000,0,TRUE,/,Android,TRUE,Chrome,77,892,412,google.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,1
1074,1613080000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,1,3,1,1
1075,1612040000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,0,Wales,TRUE,FALSE,FALSE,TRUE,1,1,0,5,3,2
1076,1612560000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,0,,TRUE,FALSE,TRUE,TRUE,1,1,0,7,4,3
1077,1612570000000,0,TRUE,/,Android,TRUE,Chrome,76,640,360,facebook.com,completed,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,1
1078,1612830000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,skipped,0,,FALSE,FALSE,FALSE,TRUE,1,0,0,0,0,1
1079,1612830000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,2
1080,1611950000000,0,TRUE,/,Android,TRUE,Chrome,77,640,360,password,completed,1,England,FALSE,TRUE,FALSE,TRUE,1,0,0,0,0,1
1081,1612040000000,0,TRUE,/,Android,TRUE,Chrome,77,760,360,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,0,0,1,0,5
1082,1612180000000,0,TRUE,/,iPad,TRUE,Mobile Safari,,1024,768,password,completed,0,Northern Ireland,FALSE,TRUE,TRUE,TRUE,1,1,14,35,73,15
1083,1612220000000,2,TRUE,/,Android,TRUE,Chrome,77,740,360,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,8,7,6
1084,1612220000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,FALSE,FALSE,FALSE,TRUE,1,0,0,0,0,7
1085,1612390000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,google.com,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,0,3,2,1
1086,1612540000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,0,,FALSE,FALSE,TRUE,TRUE,1,0,0,2,2,4
1087,1613000000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,password,completed,0,,FALSE,TRUE,FALSE,TRUE,1,0,0,0,0,1
1088,1611990000000,0,TRUE,/,Android,TRUE,Chrome,77,740,360,facebook.com,completed,1,England,TRUE,FALSE,TRUE,TRUE,1,1,1,15,27,12
1089,1612010000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,26,85,82,3
1090,1612120000000,0,TRUE,/,Android,TRUE,Chrome,77,846,412,facebook.com,skipped,0,,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,1
1091,1612390000000,2,TRUE,/,Android,TRUE,Chrome,76,740,360,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
1092,1612980000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,1,England,FALSE,FALSE,FALSE,TRUE,1,1,0,1,1,4
1093,1612070000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,1,Scotland,TRUE,FALSE,TRUE,TRUE,1,1,0,2,0,4
1094,1612560000000,0,TRUE,/,Android,TRUE,Chrome,77,740,360,google.com,completed,0,,FALSE,FALSE,FALSE,TRUE,1,1,0,3,0,1
1095,1612570000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,0,2,5,1
1096,1612700000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
1097,1612880000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,password,completed,1,Scotland,TRUE,TRUE,FALSE,TRUE,1,1,5,5,6,6
1098,1611960000000,0,TRUE,/,Android,TRUE,Chrome,77,846,412,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,1,0,39,36,5
1099,1612390000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,1
1100,1612400000000,0,TRUE,/,Android,TRUE,Chrome,76,869,412,facebook.com,completed,1,England,FALSE,TRUE,TRUE,TRUE,1,1,1,3,1,1
1101,1612720000000,1,TRUE,/,Android,TRUE,Chrome,76,740,360,facebook.com,completed,1,England,FALSE,TRUE,FALSE,TRUE,1,1,0,3,6,1
1102,1612980000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,4,15,14,4
1103,1613000000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,1
1104,1611960000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,England,TRUE,FALSE,FALSE,TRUE,0,0,2,6,3,4
1105,1612010000000,0,TRUE,/,iPad,TRUE,Mobile Safari,,1366,1024,password,completed,0,,TRUE,FALSE,FALSE,TRUE,1,1,0,11,6,4
1106,1612040000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,0,,FALSE,FALSE,FALSE,TRUE,1,1,0,1,0,1
1107,1612120000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,1,England,FALSE,FALSE,TRUE,TRUE,1,1,3,7,7,4
1108,1612190000000,0,TRUE,/,Android,TRUE,Chrome,73,747,360,password,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,5,23,15,4
1109,1612190000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,1,2,8
1110,1612870000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,Scotland,FALSE,FALSE,TRUE,TRUE,1,1,0,6,4,9
1111,1612810000000,1,TRUE,/home,iPhone,TRUE,Mobile Safari,,568,320,password,completed,1,England,TRUE,FALSE,TRUE,TRUE,1,1,0,2,1,7
1112,1612190000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,password,completed,1,England,FALSE,FALSE,TRUE,TRUE,1,0,0,0,0,4
1113,1612590000000,1,TRUE,/,Android,TRUE,Chrome,77,846,412,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,11
1114,1613000000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,TRUE,FALSE,TRUE,TRUE,1,0,0,0,0,2
1115,1611950000000,0,TRUE,/,Android,TRUE,Chrome,77,740,360,facebook.com,completed,1,England,FALSE,FALSE,FALSE,TRUE,1,1,0,1,0,1
1116,1612260000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,1,England,TRUE,FALSE,TRUE,TRUE,1,1,2,20,19,8
1117,1612400000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,0,,FALSE,TRUE,FALSE,TRUE,1,0,0,0,0,1
1118,1612440000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,0,1,1,3
1119,1612630000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,1,Wales,TRUE,TRUE,FALSE,TRUE,1,1,0,2,1,1
1120,1612770000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,google.com,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,1,0,3
1121,1612910000000,1,TRUE,/,Android,TRUE,Chrome,76,747,360,google.com,completed,1,England,FALSE,TRUE,FALSE,TRUE,1,1,0,6,4,1
1122,1611940000000,0,TRUE,/,Android,TRUE,Chrome,77,760,360,google.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,1,7
1123,1612020000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,google.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,5,2,3
1124,1612030000000,2,TRUE,/,iPad,TRUE,Mobile Safari,,1024,768,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,1,1,17,18,9
1125,1612420000000,0,TRUE,/,Android,TRUE,Chrome,76,748,360,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,3
1126,1612380000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,1,1,3,5
1127,1612470000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,1
1128,1612630000000,2,TRUE,/,Android,TRUE,Chrome,77,740,360,facebook.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,1,16,12,7
1129,1612640000000,1,TRUE,/,Android,TRUE,Chrome,77,747,360,google.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,2,0,1
1130,1612950000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,0,25,22,2
1131,1612980000000,0,TRUE,/,Android,TRUE,Chrome,77,780,360,password,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,2,3,2,3
1132,1613040000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,3,2,2,1
1133,1612650000000,0,TRUE,/,Android,TRUE,Chrome,77,823,412,facebook.com,notSeen,0,,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,5
1134,1612130000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,password,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,0,1,4,1
1135,1612180000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,1,0,5
1136,1612310000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,0,,FALSE,FALSE,TRUE,TRUE,1,1,0,6,10,2
1137,1612340000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,2,1,3
1138,1613000000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,1,England,TRUE,FALSE,TRUE,TRUE,1,1,0,1,0,3
1139,1612640000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,1,3,3,2
1140,1612910000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,0,,FALSE,FALSE,TRUE,TRUE,1,1,0,1,0,3
1141,1612300000000,0,TRUE,/,Android,TRUE,Chrome,75,740,360,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,1,0,1
1142,1612550000000,1,TRUE,/,Android,TRUE,Chrome,77,740,360,google.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,3
1143,1612650000000,1,TRUE,/,Android,TRUE,Chrome,77,786,393,facebook.com,completed,1,England,FALSE,FALSE,FALSE,FALSE,1,1,0,13,3,1
1144,1612730000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,seen,0,,FALSE,FALSE,FALSE,TRUE,1,1,0,0,0,1
1145,1612820000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,google.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,2
1146,1612990000000,1,TRUE,/,Android,TRUE,Chrome,77,747,360,facebook.com,completed,1,England,FALSE,FALSE,FALSE,TRUE,1,1,20,59,57,1
1147,1613000000000,1,TRUE,/,iPad,TRUE,Mobile Safari,,1024,768,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,2,11,4,1
1148,1611950000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,1
1149,1611950000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,15
1150,1611960000000,0,TRUE,/,Android,TRUE,Chrome,76,640,360,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,6,3,2
1151,1612040000000,0,TRUE,/,Android,TRUE,Chrome,77,1280,800,password,completed,0,England,FALSE,TRUE,FALSE,TRUE,1,1,0,26,18,3
1152,1612370000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,3,1,3
1153,1612380000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,1,England,FALSE,TRUE,TRUE,TRUE,1,0,0,2,0,3
1154,1612550000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,FALSE,FALSE,TRUE,1,1,2,25,20,4
1155,1612740000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,google.com,completed,0,,FALSE,TRUE,FALSE,TRUE,1,1,1,13,10,3
1156,1612780000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,5
1157,1613070000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
1158,1612300000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,1,11,18,15,2
1159,1612370000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,0,4,7,1
1160,1612380000000,0,TRUE,/,Android,TRUE,Chrome,76,640,360,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,4,2,2,1
1161,1612390000000,0,TRUE,/,Android,TRUE,Chrome,77,665,320,facebook.com,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,3,3,9
1162,1612440000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,Scotland,TRUE,TRUE,TRUE,TRUE,1,1,0,5,2,5
1163,1612830000000,0,TRUE,/,Android,TRUE,Chrome,77,747,360,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
1164,1612940000000,1,TRUE,/,Android,TRUE,Chrome,77,740,360,password,completed,0,,TRUE,FALSE,TRUE,TRUE,1,0,0,0,0,4
1165,1612970000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,skipped,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
